Time Bucket (America/Chicago),PruebaSensor_2 (kWhs),PruebaSensor_3 (kWhs),Dates,Load,Weekday,Weekday_num,Hour,Day,Month,DecimalDate
03/30/2022 00:00:00,0.1958,0.1565,2022-03-30 00:00:00,0.3523,Wednesday,2,0,30,3,2022.2410958904109
03/30/2022 01:00:00,0.021,0.1516,2022-03-30 01:00:00,0.1726,Wednesday,2,1,30,3,2022.241210045662
03/30/2022 02:00:00,0.0209,0.1363,2022-03-30 02:00:00,0.1572,Wednesday,2,2,30,3,2022.2413242009131
03/30/2022 03:00:00,0.076,0.1212,2022-03-30 03:00:00,0.1972,Wednesday,2,3,30,3,2022.2414383561643
03/30/2022 04:00:00,0.1452,0.1288,2022-03-30 04:00:00,0.274,Wednesday,2,4,30,3,2022.2415525114154
03/30/2022 05:00:00,0.1541,0.1436,2022-03-30 05:00:00,0.29769999999999996,Wednesday,2,5,30,3,2022.2416666666666
03/30/2022 06:00:00,0.1531,0.1399,2022-03-30 06:00:00,0.29300000000000004,Wednesday,2,6,30,3,2022.2417808219177
03/30/2022 07:00:00,0.1527,0.1283,2022-03-30 07:00:00,0.281,Wednesday,2,7,30,3,2022.2418949771688
03/30/2022 08:00:00,0.1802,0.1166,2022-03-30 08:00:00,0.2968,Wednesday,2,8,30,3,2022.24200913242
03/30/2022 09:00:00,0.0836,0.2909,2022-03-30 09:00:00,0.3745,Wednesday,2,9,30,3,2022.2421232876711
03/30/2022 10:00:00,0.0203,0.1489,2022-03-30 10:00:00,0.16920000000000002,Wednesday,2,10,30,3,2022.2422374429225
03/30/2022 11:00:00,0.0266,0.388,2022-03-30 11:00:00,0.4146,Wednesday,2,11,30,3,2022.2423515981736
03/30/2022 12:00:00,0.084,0.1532,2022-03-30 12:00:00,0.23720000000000002,Wednesday,2,12,30,3,2022.2424657534248
03/30/2022 13:00:00,0.1907,0.1687,2022-03-30 13:00:00,0.3594,Wednesday,2,13,30,3,2022.242579908676
03/30/2022 14:00:00,0.2277,0.1327,2022-03-30 14:00:00,0.36040000000000005,Wednesday,2,14,30,3,2022.242694063927
03/30/2022 15:00:00,0.2854,0.1541,2022-03-30 15:00:00,0.4395,Wednesday,2,15,30,3,2022.2428082191782
03/30/2022 16:00:00,0.4815,0.1376,2022-03-30 16:00:00,0.6191,Wednesday,2,16,30,3,2022.2429223744293
03/30/2022 17:00:00,0.4556,0.1364,2022-03-30 17:00:00,0.592,Wednesday,2,17,30,3,2022.2430365296805
03/30/2022 18:00:00,0.3422,0.2922,2022-03-30 18:00:00,0.6344000000000001,Wednesday,2,18,30,3,2022.2431506849316
03/30/2022 19:00:00,0.3101,0.1235,2022-03-30 19:00:00,0.4336,Wednesday,2,19,30,3,2022.2432648401827
03/30/2022 20:00:00,0.3795,0.1692,2022-03-30 20:00:00,0.5487,Wednesday,2,20,30,3,2022.2433789954339
03/30/2022 21:00:00,0.4319,0.25,2022-03-30 21:00:00,0.6819,Wednesday,2,21,30,3,2022.243493150685
03/30/2022 22:00:00,0.2685,0.275,2022-03-30 22:00:00,0.5435000000000001,Wednesday,2,22,30,3,2022.2436073059362
03/30/2022 23:00:00,0.395,0.1887,2022-03-30 23:00:00,0.5837,Wednesday,2,23,30,3,2022.2437214611873
03/31/2022 00:00:00,0.1827,0.1522,2022-03-31 00:00:00,0.3349,Thursday,3,0,31,3,2022.2438356164384
03/31/2022 01:00:00,0.1508,0.1514,2022-03-31 01:00:00,0.3022,Thursday,3,1,31,3,2022.2439497716896
03/31/2022 02:00:00,0.1531,0.1476,2022-03-31 02:00:00,0.3007,Thursday,3,2,31,3,2022.2440639269407
03/31/2022 03:00:00,0.0282,0.1391,2022-03-31 03:00:00,0.1673,Thursday,3,3,31,3,2022.2441780821919
03/31/2022 04:00:00,0.0199,0.1184,2022-03-31 04:00:00,0.1383,Thursday,3,4,31,3,2022.244292237443
03/31/2022 05:00:00,0.0195,0.1327,2022-03-31 05:00:00,0.1522,Thursday,3,5,31,3,2022.2444063926941
03/31/2022 06:00:00,0.1348,0.144,2022-03-31 06:00:00,0.2788,Thursday,3,6,31,3,2022.2445205479453
03/31/2022 07:00:00,0.3863,0.132,2022-03-31 07:00:00,0.5183,Thursday,3,7,31,3,2022.2446347031964
03/31/2022 08:00:00,0.2725,0.1101,2022-03-31 08:00:00,0.38260000000000005,Thursday,3,8,31,3,2022.2447488584476
03/31/2022 09:00:00,0.1515,0.397,2022-03-31 09:00:00,0.5485,Thursday,3,9,31,3,2022.2448630136987
03/31/2022 10:00:00,0.0477,0.2114,2022-03-31 10:00:00,0.2591,Thursday,3,10,31,3,2022.2449771689498
03/31/2022 11:00:00,0.0204,0.2406,2022-03-31 11:00:00,0.261,Thursday,3,11,31,3,2022.245091324201
03/31/2022 12:00:00,0.0204,0.1727,2022-03-31 12:00:00,0.1931,Thursday,3,12,31,3,2022.2452054794521
03/31/2022 13:00:00,0.0204,0.1567,2022-03-31 13:00:00,0.1771,Thursday,3,13,31,3,2022.2453196347033
03/31/2022 14:00:00,0.0203,0.1239,2022-03-31 14:00:00,0.1442,Thursday,3,14,31,3,2022.2454337899544
03/31/2022 15:00:00,0.0194,0.1235,2022-03-31 15:00:00,0.1429,Thursday,3,15,31,3,2022.2455479452055
03/31/2022 16:00:00,0.0199,0.1422,2022-03-31 16:00:00,0.1621,Thursday,3,16,31,3,2022.2456621004567
03/31/2022 17:00:00,0.0315,0.2555,2022-03-31 17:00:00,0.28700000000000003,Thursday,3,17,31,3,2022.2457762557078
03/31/2022 18:00:00,0.1116,0.1419,2022-03-31 18:00:00,0.2535,Thursday,3,18,31,3,2022.245890410959
03/31/2022 19:00:00,0.185,0.133,2022-03-31 19:00:00,0.318,Thursday,3,19,31,3,2022.24600456621
03/31/2022 20:00:00,0.2574,0.1107,2022-03-31 20:00:00,0.36810000000000004,Thursday,3,20,31,3,2022.2461187214612
03/31/2022 21:00:00,0.2857,0.1515,2022-03-31 21:00:00,0.43720000000000003,Thursday,3,21,31,3,2022.2462328767124
03/31/2022 22:00:00,0.3593,0.2275,2022-03-31 22:00:00,0.5868,Thursday,3,22,31,3,2022.2463470319635
03/31/2022 23:00:00,0.3376,0.2869,2022-03-31 23:00:00,0.6245,Thursday,3,23,31,3,2022.2464611872147
04/01/2022 00:00:00,0.2964,0.1528,2022-04-01 00:00:00,0.4492,Friday,4,0,1,4,2022.2465753424658
04/01/2022 01:00:00,0.0206,0.1536,2022-04-01 01:00:00,0.1742,Friday,4,1,1,4,2022.246689497717
04/01/2022 02:00:00,0.0557,0.1515,2022-04-01 02:00:00,0.2072,Friday,4,2,1,4,2022.246803652968
04/01/2022 03:00:00,0.1049,0.1493,2022-04-01 03:00:00,0.2542,Friday,4,3,1,4,2022.2469178082192
04/01/2022 04:00:00,0.1439,0.1459,2022-04-01 04:00:00,0.2898,Friday,4,4,1,4,2022.2470319634704
04/01/2022 05:00:00,0.1527,0.1386,2022-04-01 05:00:00,0.2913,Friday,4,5,1,4,2022.2471461187215
04/01/2022 06:00:00,0.1541,0.1042,2022-04-01 06:00:00,0.2583,Friday,4,6,1,4,2022.2472602739726
04/01/2022 07:00:00,0.153,0.1199,2022-04-01 07:00:00,0.27290000000000003,Friday,4,7,1,4,2022.2473744292238
04/01/2022 08:00:00,0.1525,0.137,2022-04-01 08:00:00,0.2895,Friday,4,8,1,4,2022.247488584475
04/01/2022 09:00:00,0.0743,0.2585,2022-04-01 09:00:00,0.3328,Friday,4,9,1,4,2022.247602739726
04/01/2022 10:00:00,0.021,0.1966,2022-04-01 10:00:00,0.2176,Friday,4,10,1,4,2022.2477168949772
04/01/2022 11:00:00,0.0287,0.185,2022-04-01 11:00:00,0.2137,Friday,4,11,1,4,2022.2478310502283
04/01/2022 12:00:00,0.0221,0.2129,2022-04-01 12:00:00,0.23500000000000001,Friday,4,12,1,4,2022.2479452054795
04/01/2022 13:00:00,0.0208,0.1501,2022-04-01 13:00:00,0.1709,Friday,4,13,1,4,2022.2480593607306
04/01/2022 14:00:00,0.021,0.1508,2022-04-01 14:00:00,0.17179999999999998,Friday,4,14,1,4,2022.2481735159818
04/01/2022 15:00:00,0.0911,0.1552,2022-04-01 15:00:00,0.24630000000000002,Friday,4,15,1,4,2022.248287671233
04/01/2022 16:00:00,0.1912,0.143,2022-04-01 16:00:00,0.3342,Friday,4,16,1,4,2022.248401826484
04/01/2022 17:00:00,0.0275,0.3478,2022-04-01 17:00:00,0.3753,Friday,4,17,1,4,2022.2485159817352
04/01/2022 18:00:00,0.0208,0.191,2022-04-01 18:00:00,0.2118,Friday,4,18,1,4,2022.2486301369863
04/01/2022 19:00:00,0.0843,0.1537,2022-04-01 19:00:00,0.238,Friday,4,19,1,4,2022.2487442922375
04/01/2022 20:00:00,0.4966,0.147,2022-04-01 20:00:00,0.6436,Friday,4,20,1,4,2022.2488584474886
04/01/2022 21:00:00,0.2197,0.2851,2022-04-01 21:00:00,0.5048,Friday,4,21,1,4,2022.2489726027397
04/01/2022 22:00:00,0.3031,0.2221,2022-04-01 22:00:00,0.5252,Friday,4,22,1,4,2022.2490867579909
04/01/2022 23:00:00,0.3104,0.1918,2022-04-01 23:00:00,0.5022,Friday,4,23,1,4,2022.249200913242
04/02/2022 00:00:00,0.4038,0.1559,2022-04-02 00:00:00,0.5597,Saturday,5,0,2,4,2022.2493150684932
04/02/2022 01:00:00,0.1669,0.149,2022-04-02 01:00:00,0.31589999999999996,Saturday,5,1,2,4,2022.2494292237443
04/02/2022 02:00:00,0.1212,0.1505,2022-04-02 02:00:00,0.2717,Saturday,5,2,2,4,2022.2495433789954
04/02/2022 03:00:00,0.1545,0.1499,2022-04-02 03:00:00,0.3044,Saturday,5,3,2,4,2022.2496575342466
04/02/2022 04:00:00,0.1538,0.1466,2022-04-02 04:00:00,0.3004,Saturday,5,4,2,4,2022.2497716894977
04/02/2022 05:00:00,0.154,0.1461,2022-04-02 05:00:00,0.30010000000000003,Saturday,5,5,2,4,2022.2498858447489
04/02/2022 06:00:00,0.1545,0.1223,2022-04-02 06:00:00,0.2768,Saturday,5,6,2,4,2022.25
04/02/2022 07:00:00,0.1533,0.1161,2022-04-02 07:00:00,0.2694,Saturday,5,7,2,4,2022.2501141552511
04/02/2022 08:00:00,0.1538,0.1405,2022-04-02 08:00:00,0.2943,Saturday,5,8,2,4,2022.2502283105023
04/02/2022 09:00:00,0.1553,0.3354,2022-04-02 09:00:00,0.49069999999999997,Saturday,5,9,2,4,2022.2503424657534
04/02/2022 10:00:00,0.0967,0.4135,2022-04-02 10:00:00,0.5102,Saturday,5,10,2,4,2022.2504566210046
04/02/2022 11:00:00,0.0268,0.3069,2022-04-02 11:00:00,0.3337,Saturday,5,11,2,4,2022.2505707762557
04/02/2022 12:00:00,0.0207,0.1535,2022-04-02 12:00:00,0.1742,Saturday,5,12,2,4,2022.2506849315068
04/02/2022 13:00:00,0.1442,0.1491,2022-04-02 13:00:00,0.2933,Saturday,5,13,2,4,2022.250799086758
04/02/2022 14:00:00,0.1862,0.1665,2022-04-02 14:00:00,0.3527,Saturday,5,14,2,4,2022.2509132420091
04/02/2022 15:00:00,0.1861,0.1464,2022-04-02 15:00:00,0.3325,Saturday,5,15,2,4,2022.2510273972603
04/02/2022 16:00:00,0.329,0.1449,2022-04-02 16:00:00,0.4739,Saturday,5,16,2,4,2022.2511415525114
04/02/2022 17:00:00,0.2262,0.1436,2022-04-02 17:00:00,0.3698,Saturday,5,17,2,4,2022.2512557077625
04/02/2022 18:00:00,0.2464,0.1458,2022-04-02 18:00:00,0.3922,Saturday,5,18,2,4,2022.2513698630137
04/02/2022 19:00:00,0.5611,0.229,2022-04-02 19:00:00,0.7901,Saturday,5,19,2,4,2022.2514840182648
04/02/2022 20:00:00,0.6173,0.5201,2022-04-02 20:00:00,1.1374,Saturday,5,20,2,4,2022.251598173516
04/02/2022 21:00:00,0.6109,0.6548,2022-04-02 21:00:00,1.2657,Saturday,5,21,2,4,2022.251712328767
04/02/2022 22:00:00,0.7618,0.5468,2022-04-02 22:00:00,1.3086,Saturday,5,22,2,4,2022.2518264840182
04/02/2022 23:00:00,0.529,0.4273,2022-04-02 23:00:00,0.9563,Saturday,5,23,2,4,2022.2519406392694
04/03/2022 00:00:00,0.2033,0.1477,2022-04-03 00:00:00,0.351,Sunday,6,0,3,4,2022.2520547945205
04/03/2022 01:00:00,0.2027,0.1499,2022-04-03 01:00:00,0.3526,Sunday,6,1,3,4,2022.2521689497717
04/03/2022 02:00:00,0.0494,0.1948,2022-04-03 02:00:00,0.2442,Sunday,6,2,3,4,2022.2522831050228
04/03/2022 03:00:00,0.0308,0.1593,2022-04-03 03:00:00,0.1901,Sunday,6,3,3,4,2022.252397260274
04/03/2022 04:00:00,0.0206,0.133,2022-04-03 04:00:00,0.15360000000000001,Sunday,6,4,3,4,2022.252511415525
04/03/2022 05:00:00,0.1022,0.1169,2022-04-03 05:00:00,0.21910000000000002,Sunday,6,5,3,4,2022.2526255707762
04/03/2022 06:00:00,0.1549,0.1383,2022-04-03 06:00:00,0.2932,Sunday,6,6,3,4,2022.2527397260274
04/03/2022 07:00:00,0.155,0.1439,2022-04-03 07:00:00,0.2989,Sunday,6,7,3,4,2022.2528538812785
04/03/2022 08:00:00,0.1839,0.1382,2022-04-03 08:00:00,0.3221,Sunday,6,8,3,4,2022.2529680365296
04/03/2022 09:00:00,0.1547,0.3111,2022-04-03 09:00:00,0.4658,Sunday,6,9,3,4,2022.2530821917808
04/03/2022 10:00:00,0.1693,0.2791,2022-04-03 10:00:00,0.4484,Sunday,6,10,3,4,2022.253196347032
04/03/2022 11:00:00,0.1938,0.2464,2022-04-03 11:00:00,0.44020000000000004,Sunday,6,11,3,4,2022.253310502283
04/03/2022 12:00:00,0.3427,0.1494,2022-04-03 12:00:00,0.4921,Sunday,6,12,3,4,2022.2534246575342
04/03/2022 13:00:00,0.2713,0.3512,2022-04-03 13:00:00,0.6225,Sunday,6,13,3,4,2022.2535388127853
04/03/2022 14:00:00,0.1903,0.153,2022-04-03 14:00:00,0.3433,Sunday,6,14,3,4,2022.2536529680365
04/03/2022 15:00:00,0.0782,0.3777,2022-04-03 15:00:00,0.45589999999999997,Sunday,6,15,3,4,2022.2537671232876
04/03/2022 16:00:00,0.0412,0.151,2022-04-03 16:00:00,0.19219999999999998,Sunday,6,16,3,4,2022.2538812785388
04/03/2022 17:00:00,0.1352,0.1693,2022-04-03 17:00:00,0.3045,Sunday,6,17,3,4,2022.25399543379
04/03/2022 18:00:00,0.1913,0.1527,2022-04-03 18:00:00,0.344,Sunday,6,18,3,4,2022.254109589041
04/03/2022 19:00:00,0.1899,0.1668,2022-04-03 19:00:00,0.3567,Sunday,6,19,3,4,2022.2542237442922
04/03/2022 20:00:00,0.2985,0.151,2022-04-03 20:00:00,0.4495,Sunday,6,20,3,4,2022.2543378995433
04/03/2022 21:00:00,0.2383,0.2099,2022-04-03 21:00:00,0.44820000000000004,Sunday,6,21,3,4,2022.2544520547945
04/03/2022 22:00:00,0.1766,0.1542,2022-04-03 22:00:00,0.3308,Sunday,6,22,3,4,2022.2545662100456
04/03/2022 23:00:00,0.2924,0.1519,2022-04-03 23:00:00,0.44430000000000003,Sunday,6,23,3,4,2022.2546803652967
04/04/2022 00:00:00,0.1579,0.1498,2022-04-04 00:00:00,0.3077,Monday,0,0,4,4,2022.2547945205479
04/04/2022 01:00:00,0.1575,0.1493,2022-04-04 01:00:00,0.30679999999999996,Monday,0,1,4,4,2022.254908675799
04/04/2022 02:00:00,0.157,0.1478,2022-04-04 02:00:00,0.30479999999999996,Monday,0,2,4,4,2022.2550228310502
04/04/2022 03:00:00,0.1566,0.1264,2022-04-04 03:00:00,0.28300000000000003,Monday,0,3,4,4,2022.2551369863013
04/04/2022 04:00:00,0.1568,0.1188,2022-04-04 04:00:00,0.2756,Monday,0,4,4,4,2022.2552511415524
04/04/2022 05:00:00,0.1569,0.1415,2022-04-04 05:00:00,0.2984,Monday,0,5,4,4,2022.2553652968036
04/04/2022 06:00:00,0.1569,0.1454,2022-04-04 06:00:00,0.3023,Monday,0,6,4,4,2022.2554794520547
04/04/2022 07:00:00,0.157,0.1445,2022-04-04 07:00:00,0.3015,Monday,0,7,4,4,2022.2555936073059
04/04/2022 08:00:00,0.1569,0.1228,2022-04-04 08:00:00,0.2797,Monday,0,8,4,4,2022.255707762557
04/04/2022 09:00:00,0.121,0.2749,2022-04-04 09:00:00,0.3959,Monday,0,9,4,4,2022.2558219178081
04/04/2022 10:00:00,0.0283,0.2381,2022-04-04 10:00:00,0.2664,Monday,0,10,4,4,2022.2559360730593
04/04/2022 11:00:00,0.0272,0.1446,2022-04-04 11:00:00,0.1718,Monday,0,11,4,4,2022.2560502283104
04/04/2022 12:00:00,0.0285,0.1421,2022-04-04 12:00:00,0.1706,Monday,0,12,4,4,2022.2561643835616
04/04/2022 13:00:00,0.0315,0.1428,2022-04-04 13:00:00,0.1743,Monday,0,13,4,4,2022.2562785388127
04/04/2022 14:00:00,0.0592,0.3529,2022-04-04 14:00:00,0.4121,Monday,0,14,4,4,2022.2563926940638
04/04/2022 15:00:00,0.1281,0.1399,2022-04-04 15:00:00,0.268,Monday,0,15,4,4,2022.256506849315
04/04/2022 16:00:00,0.1899,0.1124,2022-04-04 16:00:00,0.3023,Monday,0,16,4,4,2022.2566210045661
04/04/2022 17:00:00,0.1894,0.1248,2022-04-04 17:00:00,0.31420000000000003,Monday,0,17,4,4,2022.2567351598173
04/04/2022 18:00:00,0.175,0.1424,2022-04-04 18:00:00,0.3174,Monday,0,18,4,4,2022.2568493150684
04/04/2022 19:00:00,0.0634,0.3324,2022-04-04 19:00:00,0.3958,Monday,0,19,4,4,2022.2569634703195
04/04/2022 20:00:00,0.1449,0.1812,2022-04-04 20:00:00,0.3261,Monday,0,20,4,4,2022.2570776255707
04/04/2022 21:00:00,0.2019,0.1749,2022-04-04 21:00:00,0.3768,Monday,0,21,4,4,2022.2571917808218
04/04/2022 22:00:00,0.203,0.2442,2022-04-04 22:00:00,0.44720000000000004,Monday,0,22,4,4,2022.257305936073
04/04/2022 23:00:00,0.2145,0.1644,2022-04-04 23:00:00,0.3789,Monday,0,23,4,4,2022.257420091324
04/05/2022 00:00:00,0.0522,0.1584,2022-04-05 00:00:00,0.2106,Tuesday,1,0,5,4,2022.2575342465752
04/05/2022 01:00:00,0.0278,0.1438,2022-04-05 01:00:00,0.1716,Tuesday,1,1,5,4,2022.2576484018264
04/05/2022 02:00:00,0.0545,0.15,2022-04-05 02:00:00,0.2045,Tuesday,1,2,5,4,2022.2577625570775
04/05/2022 03:00:00,0.1569,0.1484,2022-04-05 03:00:00,0.3053,Tuesday,1,3,5,4,2022.2578767123289
04/05/2022 04:00:00,0.1569,0.144,2022-04-05 04:00:00,0.3009,Tuesday,1,4,5,4,2022.25799086758
04/05/2022 05:00:00,0.1565,0.1389,2022-04-05 05:00:00,0.2954,Tuesday,1,5,5,4,2022.2581050228312
04/05/2022 06:00:00,0.1565,0.1148,2022-04-05 06:00:00,0.2713,Tuesday,1,6,5,4,2022.2582191780823
04/05/2022 07:00:00,0.2081,0.1155,2022-04-05 07:00:00,0.3236,Tuesday,1,7,5,4,2022.2583333333334
04/05/2022 08:00:00,0.3098,0.1372,2022-04-05 08:00:00,0.447,Tuesday,1,8,5,4,2022.2584474885846
04/05/2022 09:00:00,0.2268,0.2529,2022-04-05 09:00:00,0.4797,Tuesday,1,9,5,4,2022.2585616438357
04/05/2022 10:00:00,0.1219,0.3663,2022-04-05 10:00:00,0.4882,Tuesday,1,10,5,4,2022.2586757990869
04/05/2022 11:00:00,0.0858,0.3176,2022-04-05 11:00:00,0.4034,Tuesday,1,11,5,4,2022.258789954338
04/05/2022 12:00:00,0.0859,0.0691,2022-04-05 12:00:00,0.155,Tuesday,1,12,5,4,2022.2589041095891
04/05/2022 13:00:00,0.0879,0.308,2022-04-05 13:00:00,0.39590000000000003,Tuesday,1,13,5,4,2022.2590182648403
04/05/2022 14:00:00,0.0872,0.2641,2022-04-05 14:00:00,0.3513,Tuesday,1,14,5,4,2022.2591324200914
04/05/2022 15:00:00,0.0857,0.5065,2022-04-05 15:00:00,0.5922,Tuesday,1,15,5,4,2022.2592465753426
04/05/2022 16:00:00,0.1351,0.408,2022-04-05 16:00:00,0.5430999999999999,Tuesday,1,16,5,4,2022.2593607305937
04/05/2022 17:00:00,0.2889,0.4314,2022-04-05 17:00:00,0.7202999999999999,Tuesday,1,17,5,4,2022.2594748858448
04/05/2022 18:00:00,0.4445,0.1458,2022-04-05 18:00:00,0.5903,Tuesday,1,18,5,4,2022.259589041096
04/05/2022 19:00:00,0.364,0.1502,2022-04-05 19:00:00,0.5142,Tuesday,1,19,5,4,2022.2597031963471
04/05/2022 20:00:00,0.4037,0.3424,2022-04-05 20:00:00,0.7461,Tuesday,1,20,5,4,2022.2598173515983
04/05/2022 21:00:00,0.573,0.2636,2022-04-05 21:00:00,0.8366,Tuesday,1,21,5,4,2022.2599315068494
04/05/2022 22:00:00,0.5234,0.221,2022-04-05 22:00:00,0.7444,Tuesday,1,22,5,4,2022.2600456621005
04/05/2022 23:00:00,0.1854,0.1527,2022-04-05 23:00:00,0.3381,Tuesday,1,23,5,4,2022.2601598173517
04/06/2022 00:00:00,0.117,0.1529,2022-04-06 00:00:00,0.26990000000000003,Wednesday,2,0,6,4,2022.2602739726028
04/06/2022 01:00:00,0.1459,0.1512,2022-04-06 01:00:00,0.29710000000000003,Wednesday,2,1,6,4,2022.260388127854
04/06/2022 02:00:00,0.158,0.1498,2022-04-06 02:00:00,0.30779999999999996,Wednesday,2,2,6,4,2022.260502283105
04/06/2022 03:00:00,0.1569,0.1448,2022-04-06 03:00:00,0.3017,Wednesday,2,3,6,4,2022.2606164383562
04/06/2022 04:00:00,0.1567,0.1244,2022-04-06 04:00:00,0.2811,Wednesday,2,4,6,4,2022.2607305936074
04/06/2022 05:00:00,0.1568,0.1229,2022-04-06 05:00:00,0.2797,Wednesday,2,5,6,4,2022.2608447488585
04/06/2022 06:00:00,0.1567,0.1474,2022-04-06 06:00:00,0.30410000000000004,Wednesday,2,6,6,4,2022.2609589041097
04/06/2022 07:00:00,0.1567,0.1462,2022-04-06 07:00:00,0.3029,Wednesday,2,7,6,4,2022.2610730593608
04/06/2022 08:00:00,0.1575,0.1389,2022-04-06 08:00:00,0.2964,Wednesday,2,8,6,4,2022.261187214612
04/06/2022 09:00:00,0.0487,0.2596,2022-04-06 09:00:00,0.3083,Wednesday,2,9,6,4,2022.261301369863
04/06/2022 10:00:00,0.0274,0.2577,2022-04-06 10:00:00,0.28509999999999996,Wednesday,2,10,6,4,2022.2614155251142
04/06/2022 11:00:00,0.0377,0.1853,2022-04-06 11:00:00,0.22299999999999998,Wednesday,2,11,6,4,2022.2615296803654
04/06/2022 12:00:00,0.0635,0.3741,2022-04-06 12:00:00,0.4376,Wednesday,2,12,6,4,2022.2616438356165
04/06/2022 13:00:00,0.0763,0.4496,2022-04-06 13:00:00,0.5259,Wednesday,2,13,6,4,2022.2617579908676
04/06/2022 14:00:00,0.0714,0.437,2022-04-06 14:00:00,0.5084,Wednesday,2,14,6,4,2022.2618721461188
04/06/2022 15:00:00,0.0652,0.5127,2022-04-06 15:00:00,0.5779000000000001,Wednesday,2,15,6,4,2022.26198630137
04/06/2022 16:00:00,0.064,0.8823,2022-04-06 16:00:00,0.9462999999999999,Wednesday,2,16,6,4,2022.262100456621
04/06/2022 17:00:00,0.0645,0.1452,2022-04-06 17:00:00,0.2097,Wednesday,2,17,6,4,2022.2622146118722
04/06/2022 18:00:00,0.0644,0.1268,2022-04-06 18:00:00,0.19119999999999998,Wednesday,2,18,6,4,2022.2623287671233
04/06/2022 19:00:00,0.0689,0.146,2022-04-06 19:00:00,0.21489999999999998,Wednesday,2,19,6,4,2022.2624429223745
04/06/2022 20:00:00,0.2311,0.1646,2022-04-06 20:00:00,0.3957,Wednesday,2,20,6,4,2022.2625570776256
04/06/2022 21:00:00,0.3154,0.1969,2022-04-06 21:00:00,0.5123,Wednesday,2,21,6,4,2022.2626712328768
04/06/2022 22:00:00,0.2683,0.2596,2022-04-06 22:00:00,0.5279,Wednesday,2,22,6,4,2022.262785388128
04/06/2022 23:00:00,0.1486,0.2023,2022-04-06 23:00:00,0.3509,Wednesday,2,23,6,4,2022.262899543379
04/07/2022 00:00:00,0.0842,0.155,2022-04-07 00:00:00,0.2392,Thursday,3,0,7,4,2022.2630136986302
04/07/2022 01:00:00,0.1119,0.1551,2022-04-07 01:00:00,0.267,Thursday,3,1,7,4,2022.2631278538813
04/07/2022 02:00:00,0.1557,0.1518,2022-04-07 02:00:00,0.3075,Thursday,3,2,7,4,2022.2632420091325
04/07/2022 03:00:00,0.1578,0.1382,2022-04-07 03:00:00,0.296,Thursday,3,3,7,4,2022.2633561643836
04/07/2022 04:00:00,0.1575,0.129,2022-04-07 04:00:00,0.2865,Thursday,3,4,7,4,2022.2634703196347
04/07/2022 05:00:00,0.1574,0.1307,2022-04-07 05:00:00,0.2881,Thursday,3,5,7,4,2022.2635844748859
04/07/2022 06:00:00,0.1571,0.1483,2022-04-07 06:00:00,0.3054,Thursday,3,6,7,4,2022.263698630137
04/07/2022 07:00:00,0.1572,0.1475,2022-04-07 07:00:00,0.30469999999999997,Thursday,3,7,7,4,2022.2638127853882
04/07/2022 08:00:00,0.1572,0.1929,2022-04-07 08:00:00,0.35009999999999997,Thursday,3,8,7,4,2022.2639269406393
04/07/2022 09:00:00,0.119,0.2585,2022-04-07 09:00:00,0.3775,Thursday,3,9,7,4,2022.2640410958904
04/07/2022 10:00:00,0.0273,0.2496,2022-04-07 10:00:00,0.2769,Thursday,3,10,7,4,2022.2641552511416
04/07/2022 11:00:00,0.027,0.1851,2022-04-07 11:00:00,0.21209999999999998,Thursday,3,11,7,4,2022.2642694063927
04/07/2022 12:00:00,0.0278,0.1472,2022-04-07 12:00:00,0.175,Thursday,3,12,7,4,2022.2643835616439
04/07/2022 13:00:00,0.0643,0.147,2022-04-07 13:00:00,0.2113,Thursday,3,13,7,4,2022.264497716895
04/07/2022 14:00:00,0.0552,0.152,2022-04-07 14:00:00,0.2072,Thursday,3,14,7,4,2022.2646118721461
04/07/2022 15:00:00,0.041,0.1994,2022-04-07 15:00:00,0.2404,Thursday,3,15,7,4,2022.2647260273973
04/07/2022 16:00:00,0.0273,0.1477,2022-04-07 16:00:00,0.175,Thursday,3,16,7,4,2022.2648401826484
04/07/2022 17:00:00,0.0274,0.1356,2022-04-07 17:00:00,0.163,Thursday,3,17,7,4,2022.2649543378996
04/07/2022 18:00:00,0.0272,0.1279,2022-04-07 18:00:00,0.15510000000000002,Thursday,3,18,7,4,2022.2650684931507
04/07/2022 19:00:00,0.0284,0.1287,2022-04-07 19:00:00,0.15710000000000002,Thursday,3,19,7,4,2022.2651826484018
04/07/2022 20:00:00,0.0799,0.2278,2022-04-07 20:00:00,0.3077,Thursday,3,20,7,4,2022.265296803653
04/07/2022 21:00:00,0.3061,0.3961,2022-04-07 21:00:00,0.7021999999999999,Thursday,3,21,7,4,2022.265410958904
04/07/2022 22:00:00,0.2993,0.8208,2022-04-07 22:00:00,1.1200999999999999,Thursday,3,22,7,4,2022.2655251141553
04/07/2022 23:00:00,0.1588,0.1555,2022-04-07 23:00:00,0.3143,Thursday,3,23,7,4,2022.2656392694064
04/08/2022 00:00:00,0.0954,0.1527,2022-04-08 00:00:00,0.2481,Friday,4,0,8,4,2022.2657534246575
04/08/2022 01:00:00,0.1583,0.1493,2022-04-08 01:00:00,0.3076,Friday,4,1,8,4,2022.2658675799087
04/08/2022 02:00:00,0.1575,0.1483,2022-04-08 02:00:00,0.30579999999999996,Friday,4,2,8,4,2022.2659817351598
